site,time,PM2.5,PM10,AQI
西城官园,2023-01-22 7:00:00,72.0,104.0,97.0
西城官园,2023-01-22 8:00:00,73.0,108.0,98.0
西城官园,2023-01-22 9:00:00,76.0,110.0,102.0
西城官园,2023-01-22 10:00:00,79.0,113.0,105.0
西城官园,2023-01-22 11:00:00,76.0,126.0,102.0
西城官园,2023-01-22 12:00:00,67.0,123.0,90.0
西城官园,2023-01-22 13:00:00,57.0,112.0,81.0
西城官园,2023-01-22 14:00:00,53.0,109.0,80.0
西城官园,2023-01-22 15:00:00,52.0,108.0,79.0
西城官园,2023-01-22 16:00:00,50.0,108.0,79.0
西城官园,2023-01-22 17:00:00,48.0,105.0,78.0
西城官园,2023-01-22 18:00:00,45.0,99.0,75.0
西城官园,2023-01-22 19:00:00,45.0,100.0,75.0
西城官园,2023-01-22 20:00:00,48.0,104.0,77.0
西城官园,2023-01-22 21:00:00,51.0,110.0,80.0
西城官园,2023-01-22 22:00:00,53.0,111.0,81.0
西城官园,2023-01-22 23:00:00,108.0,187.0,142.0
西城万寿西宫,2023-01-22 0:00:00,51.0,82.0,70.0
西城万寿西宫,2023-01-22 1:00:00,55.0,87.0,75.0
西城万寿西宫,2023-01-22 2:00:00,64.0,99.0,87.0
西城万寿西宫,2023-01-22 3:00:00,65.0,98.0,88.0
西城万寿西宫,2023-01-22 4:00:00,71.0,103.0,95.0
西城万寿西宫,2023-01-22 5:00:00,62.0,92.0,84.0
西城万寿西宫,2023-01-22 6:00:00,68.0,100.0,92.0
西城万寿西宫,2023-01-22 7:00:00,67.0,99.0,90.0
西城万寿西宫,2023-01-22 8:00:00,64.0,95.0,87.0
西城万寿西宫,2023-01-22 9:00:00,71.0,101.0,95.0
西城万寿西宫,2023-01-22 10:00:00,80.0,115.0,107.0
西城万寿西宫,2023-01-22 11:00:00,75.0,123.0,100.0
西城万寿西宫,2023-01-22 12:00:00,65.0,119.0,88.0
西城万寿西宫,2023-01-22 13:00:00,55.0,108.0,79.0
西城万寿西宫,2023-01-22 14:00:00,49.0,102.0,76.0
西城万寿西宫,2023-01-22 15:00:00,51.0,102.0,76.0
西城万寿西宫,2023-01-22 16:00:00,47.0,100.0,75.0
西城万寿西宫,2023-01-22 17:00:00,43.0,94.0,72.0
西城万寿西宫,2023-01-22 18:00:00,41.0,91.0,71.0
西城万寿西宫,2023-01-22 19:00:00,41.0,91.0,71.0
西城万寿西宫,2023-01-22 20:00:00,43.0,95.0,73.0
西城万寿西宫,2023-01-22 21:00:00,43.0,97.0,74.0
西城万寿西宫,2023-01-22 22:00:00,48.0,104.0,77.0
西城万寿西宫,2023-01-22 23:00:00,127.0,219.0,168.0
朝阳奥体中心,2023-01-22 0:00:00,69.0,102.0,93.0
朝阳奥体中心,2023-01-22 1:00:00,71.0,103.0,95.0
朝阳奥体中心,2023-01-22 2:00:00,77.0,109.0,103.0
朝阳奥体中心,2023-01-22 3:00:00,90.0,125.0,119.0
朝阳奥体中心,2023-01-22 4:00:00,99.0,131.0,130.0
朝阳奥体中心,2023-01-22 5:00:00,112.0,140.0,147.0
朝阳奥体中心,2023-01-22 6:00:00,113.0,139.0,148.0
朝阳奥体中心,2023-01-22 7:00:00,108.0,133.0,142.0
朝阳奥体中心,2023-01-22 8:00:00,107.0,132.0,140.0
朝阳奥体中心,2023-01-22 9:00:00,85.0,107.0,113.0
朝阳奥体中心,2023-01-22 10:00:00,80.0,103.0,107.0
朝阳奥体中心,2023-01-22 11:00:00,81.0,111.0,108.0
朝阳奥体中心,2023-01-22 12:00:00,77.0,109.0,103.0
朝阳奥体中心,2023-01-22 13:00:00,71.0,102.0,95.0
朝阳奥体中心,2023-01-22 14:00:00,67.0,103.0,90.0
朝阳奥体中心,2023-01-22 15:00:00,64.0,103.0,87.0
朝阳奥体中心,2023-01-22 16:00:00,58.0,102.0,79.0
朝阳奥体中心,2023-01-22 17:00:00,55.0,101.0,76.0
朝阳奥体中心,2023-01-22 18:00:00,49.0,98.0,74.0
朝阳奥体中心,2023-01-22 19:00:00,48.0,96.0,73.0
朝阳奥体中心,2023-01-22 20:00:00,46.0,99.0,75.0
朝阳奥体中心,2023-01-22 21:00:00,32.46676550531258,69.79641019204217,15.0
朝阳奥体中心,2023-01-22 22:00:00,52.0,108.0,79.0
朝阳奥体中心,2023-01-22 23:00:00,144.0,261.0,192.0
朝阳农展馆,2023-01-22 0:00:00,65.0,99.0,88.0
朝阳农展馆,2023-01-22 1:00:00,78.0,120.0,104.0
朝阳农展馆,2023-01-22 2:00:00,94.0,142.0,124.0
朝阳农展馆,2023-01-22 3:00:00,98.0,143.0,129.0
朝阳农展馆,2023-01-22 4:00:00,89.0,129.0,118.0
朝阳农展馆,2023-01-22 5:00:00,89.0,125.0,118.0
朝阳农展馆,2023-01-22 6:00:00,84.0,119.0,112.0
朝阳农展馆,2023-01-22 7:00:00,80.0,114.0,107.0
朝阳农展馆,2023-01-22 8:00:00,91.0,123.0,120.0
朝阳农展馆,2023-01-22 9:00:00,90.0,126.0,119.0
朝阳农展馆,2023-01-22 10:00:00,70.0,103.0,94.0
朝阳农展馆,2023-01-22 11:00:00,70.0,114.0,94.0
朝阳农展馆,2023-01-22 12:00:00,66.0,115.0,89.0
朝阳农展馆,2023-01-22 13:00:00,61.0,109.0,83.0
朝阳农展馆,2023-01-22 14:00:00,52.0,99.0,75.0
朝阳农展馆,2023-01-22 15:00:00,49.0,98.0,74.0
朝阳农展馆,2023-01-22 16:00:00,48.0,98.0,74.0
朝阳农展馆,2023-01-22 17:00:00,47.0,97.0,74.0
朝阳农展馆,2023-01-22 18:00:00,43.0,96.0,73.0
朝阳农展馆,2023-01-22 19:00:00,42.0,98.0,74.0
朝阳农展馆,2023-01-22 20:00:00,42.0,100.0,75.0
朝阳农展馆,2023-01-22 21:00:00,41.0,98.0,74.0
朝阳农展馆,2023-01-22 22:00:00,43.0,103.0,77.0
朝阳农展馆,2023-01-22 23:00:00,32.46676550531258,69.79641019204217,61.24772894672232
